号码,省份,手机品牌,通信品牌,手机操作系统,月消费（元）,月流量（MB）
166414389892,台湾,HTC,神州行,Android,51.5,1103.6
166816975666,江苏,HTC,神州行,Android,233.6,1589
166544890612,北京,HTC,神州行,Android,221.1,1328.8
166798984089,云南,HTC,神州行,Android,276.3,1419
166670024406,吉林,HTC,神州行,Android,73.3,1283.7
166816969713,江西,HTC,神州行,Android,82.5,1377.2
166580933234,天津,HTC,神州行,Android,152.4,196.4
166424940882,湖北,HTC,神州行,Android,59.9,1183.9
166813011839,山西,HTC,神州行,Android,42.1,1228.7
166686774306,四川,HTC,神州行,Android,266.2,1493.6
166790650716,河南,HTC,神州行,Android,20,40.7
166533013883,西藏,HTC,神州行,Android,207.3,647.7
166913949331,西藏,HTC,神州行,Android,175,425.6
166431469839,湖北,HTC,神州行,Android,81.6,1419
166816977355,河北,HTC,神州行,Android,72.6,1851.2
166818510251,内蒙古,HTC,神州行,Android,3.2,245.5
166818348522,湖北,HTC,神州行,Android,263.9,1085.6
166017271505,湖北,HTC,神州行,Android,295.9,1494.8
166818528850,甘肃,HTC,神州行,Android,115.3,1831.9
166816969136,湖南,HTC,神州行,Android,137.9,552.5
166423560105,四川,HTC,神州行,Android,244.5,959.2
166816969366,福建,HTC,神州行,Android,19.2,36
166423603650,新疆,HTC,神州行,Android,187.5,109.9
166015533650,河北,HTC,神州行,Android,53.8,856.1
166992897797,吉林,HTC,神州行,Android,240.9,1211.5
166712588456,辽宁,HTC,神州行,Android,45.8,398
166434206876,北京,HTC,神州行,Android,267.3,492.3
166751628256,辽宁,HTC,神州行,Android,288.5,546.4
166018009400,青海,HTC,神州行,Android,107.7,1073.4
166717569686,贵州,HTC,神州行,Android,246.9,407.1
166829257881,天津,HTC,神州行,Android,113.8,1395.8
166549591910,湖南,HTC,神州行,Android,272.4,1405.8
166712339552,湖北,HTC,神州行,Android,146.2,1794.1
166712955322,福建,HTC,神州行,Android,252.3,866.5
166560994873,海南,HTC,神州行,Android,202.4,314.3
166549606677,河北,HTC,神州行,Android,12.1,1735.3
166724666986,山西,HTC,神州行,Android,78.5,187.3
166020134433,辽宁,HTC,神州行,Android,120.1,417
166816969972,香港,HTC,神州行,Android,202.3,128.9
166993086292,新疆,HTC,神州行,Android,156.6,1412.2
166999900871,吉林,HTC,神州行,Android,85,65.5
166450739825,上海,HTC,神州行,Android,27.9,1675.5
166669965903,山西,HTC,神州行,Android,175.8,1793.6
166580885293,澳门,HTC,神州行,Android,146.1,1646.5
166433182580,湖北,HTC,神州行,Android,157.5,356.7
166412352487,海南,HTC,神州行,Android,236.6,11.3
166818561200,上海,HTC,神州行,Android,145.3,1672
166450142458,山西,HTC,神州行,Android,170,827.7
166713288592,宁夏,HTC,神州行,Android,21.5,1433.7
166414521395,陕西,HTC,神州行,Android,269.1,1554.4
166417052696,西藏,HTC,神州行,Android,210,1931.3
166712850331,辽宁,HTC,神州行,Android,177.9,790.1
166437512760,云南,HTC,神州行,Android,141.7,1941.3
166751625019,云南,HTC,神州行,Android,186.7,439.5
166480157772,天津,HTC,神州行,Android,85.9,975.3
166712775965,陕西,HTC,神州行,Android,182.1,396.3
166790356596,澳门,HTC,神州行,Android,172.9,966.1
166549349683,江苏,HTC,神州行,Android,296,773.4
166418471090,四川,HTC,神州行,Android,206.8,908.5
166794976601,黑龙江,HTC,神州行,Android,235.4,120.5
166916963564,山西,HTC,神州行,Android,280.6,1932.5
166728617611,江西,HTC,神州行,Android,142,1572.5
166642977420,陕西,HTC,神州行,Android,62.1,326.2
166650330508,江西,HTC,神州行,Android,284.9,1848
166580876551,山东,HTC,神州行,Android,73.5,1106.2
166417123197,新疆,HTC,神州行,Android,242.3,1434.8
166763366676,西藏,HTC,神州行,Android,88.6,1979.3
166925653057,宁夏,HTC,神州行,Android,183.9,932.5
166417066343,湖北,HTC,神州行,Android,218.3,771.7
166556922964,云南,HTC,神州行,Android,19.5,1432.1
166416007851,上海,HTC,神州行,Android,88.7,1647.1
166689041307,辽宁,HTC,神州行,Android,179.4,806.3
166816978168,浙江,HTC,神州行,Android,251.3,140.9
166099913556,甘肃,HTC,神州行,Android,89.6,1367.7
166537567994,澳门,HTC,神州行,Android,108.8,1130.2
166829401529,安徽,HTC,神州行,Android,150.5,89.9
166015447877,陕西,HTC,神州行,Android,125.2,1975.2
166763376385,天津,HTC,神州行,Android,168.6,1853.8
166532945520,山西,HTC,神州行,Android,164.4,414
166925673715,甘肃,HTC,神州行,Android,288.6,1534.2
166631875315,青海,HTC,神州行,Android,45.8,1449.7
166790510585,北京,HTC,神州行,Android,16.8,1633.5
166412340478,广东,HTC,神州行,Android,60.2,416.4
166099935816,新疆,HTC,神州行,Android,85.2,293.4
166925857786,上海,HTC,神州行,Android,93.4,1179.3
166814325067,贵州,HTC,神州行,Android,157.1,102.1
166790762931,江苏,HTC,神州行,Android,114.8,997.3
166818462029,北京,HTC,神州行,Android,111.7,1318.4
166413037416,山西,HTC,神州行,Android,215.9,805.3
166795117529,广东,HTC,神州行,Android,0.6,345.5
166015007202,陕西,HTC,神州行,Android,197.3,1438.9
166992928463,山东,HTC,神州行,Android,190.7,811.3
166812991476,重庆,HTC,神州行,Android,260.1,1100.8
166014961070,江西,HTC,神州行,Android,226.7,60.6
166014997225,重庆,HTC,神州行,Android,70.2,203.3
166751437999,北京,HTC,神州行,Android,122.4,59.4
166999866031,新疆,HTC,神州行,Android,208.1,169.8
166816970621,内蒙古,HTC,神州行,Android,197.9,1208.7
166532504073,四川,HTC,神州行,Android,193.1,136.2
166652642422,广东,HTC,神州行,Android,144,1865.2
166925640321,辽宁,HTC,神州行,Android,223.5,267.9
166537635965,甘肃,HTC,神州行,Android,132.8,178.9
166015354823,山东,HTC,神州行,Android,146.1,289
166543868985,海南,HTC,神州行,Android,169,328.1
166602529560,北京,HTC,神州行,Android,257.8,427.4
166829278316,湖南,HTC,神州行,Android,29.6,859.8
166923095469,河北,HTC,神州行,Android,165,332
166816971696,山东,HTC,神州行,Android,21.4,82.1
166686154213,安徽,HTC,神州行,Android,145.2,364.3
166999895672,台湾,HTC,神州行,Android,67.7,1200.9
166537539397,香港,HTC,神州行,Android,276,1708.1
166650233734,安徽,HTC,神州行,Android,97,1140
166920770340,安徽,HTC,神州行,Android,232.4,1396.8
166450820923,江西,HTC,神州行,Android,17.2,1078.2
166559839839,重庆,HTC,神州行,Android,112.2,1528.2
166728438406,湖南,HTC,神州行,Android,138.9,657.2
166099918852,上海,HTC,神州行,Android,177.5,799.7
166556922897,贵州,HTC,神州行,Android,215.8,1783.5
166799084692,广东,HTC,神州行,Android,173.3,187.4
166999945358,新疆,HTC,神州行,Android,56.2,1808.9
166751596196,江西,HTC,神州行,Android,268.2,701.6
166711978548,黑龙江,HTC,神州行,Android,52.7,1944.9
166556922772,山西,HTC,神州行,Android,116.3,110.1
166418367236,云南,HTC,神州行,Android,133.9,338.8
166431338348,广东,HTC,神州行,Android,137.6,1855.2
166726638534,重庆,HTC,神州行,Android,235.4,694.7
166925911607,内蒙古,HTC,神州行,Android,78.8,1306.3
166790339921,江西,HTC,神州行,Android,47.6,1332.3
166818560488,河南,HTC,神州行,Android,162.5,1765.3
166537232233,福建,HTC,神州行,Android,53.3,1761.1
166412227757,吉林,HTC,神州行,Android,121.7,492
166724540707,吉林,HTC,神州行,Android,122.2,1731.5
166538537017,安徽,HTC,神州行,Android,71,202.9
166813027652,青海,HTC,神州行,Android,25.9,980.1
166713491706,贵州,HTC,神州行,Android,263.2,749.8
166794995803,河北,HTC,神州行,Android,25.5,1352.5
166017238294,云南,HTC,神州行,Android,178.7,277.3
166532465211,云南,HTC,神州行,Android,49.9,1.7
166423519449,山西,HTC,神州行,Android,297.1,688.3
166913921653,广东,HTC,神州行,Android,50.5,1319.3
166713446641,福建,HTC,神州行,Android,59.5,249.3
166717335420,广东,HTC,神州行,Android,292.2,306.4
166544741860,辽宁,HTC,神州行,Android,0.6,1154.2
166450795432,广西,HTC,神州行,Android,213.9,508.4
166763276387,浙江,HTC,神州行,Android,150.2,1021.5
166899756584,香港,HTC,神州行,Android,4,925
166798991892,山东,HTC,神州行,Android,241.3,343.6
166922647226,澳门,HTC,神州行,Android,184.7,644.1
166818617085,澳门,HTC,神州行,Android,287.1,1015.3
166751551970,内蒙古,HTC,神州行,Android,41.1,1755
166790681804,福建,HTC,神州行,Android,5.7,1582.8
166099904351,青海,HTC,神州行,Android,290.9,1215.8
166538681885,吉林,HTC,神州行,Android,2.3,1560.3
166424986287,广东,HTC,神州行,Android,0,893.5
166544996757,内蒙古,HTC,神州行,Android,81.4,182.9
166412341802,青海,HTC,神州行,Android,97.1,625.9
166728423905,天津,HTC,神州行,Android,226.2,1175.3
166416001022,安徽,HTC,神州行,Android,235.9,1868.9
166016999639,广西,HTC,神州行,Android,292.3,966.5
166820993870,广西,HTC,神州行,Android,146.8,1743.7
166418517529,黑龙江,HTC,神州行,Android,137.4,1869.7
166602504502,宁夏,HTC,神州行,Android,240.5,1782.9
166751400210,云南,HTC,神州行,Android,109.2,754.5
166713574049,山东,HTC,神州行,Android,51.9,940.1
166712889163,河南,HTC,神州行,Android,81.4,659.4
166560960653,湖南,HTC,神州行,Android,284,1629.9
166581046453,湖南,HTC,神州行,Android,69.4,1531.9
166920347215,河北,HTC,神州行,Android,209.8,521.4
166712327670,青海,HTC,神州行,Android,140.2,1946.4
166539216693,天津,HTC,神州行,Android,182.2,101.8
166712957834,江西,HTC,神州行,Android,110.2,191.5
166544743924,香港,HTC,神州行,Android,63.8,599.3
166007792915,四川,HTC,神州行,Android,30.6,782.2
166818349402,内蒙古,HTC,神州行,Android,78,206.5
166829430789,上海,HTC,神州行,Android,174.6,1265.2
166538540186,江西,HTC,神州行,Android,166,944.6
166763368792,云南,HTC,神州行,Android,182.2,816
166712586333,辽宁,HTC,神州行,Android,130.5,1809.5
166816972198,陕西,HTC,神州行,Android,148.8,1717.1
166798998529,湖南,HTC,神州行,Android,289.5,1274.3
166712224734,海南,HTC,神州行,Android,288.2,1568.7
166544823457,云南,HTC,神州行,Android,261.6,415.2
166015399967,海南,HTC,神州行,Android,105,441.3
166712515964,西藏,HTC,神州行,Android,145.9,1682.2
166817910747,江苏,HTC,神州行,Android,81.8,1787
166795066777,上海,HTC,神州行,Android,149.5,1488.3
166631919475,天津,HTC,神州行,Android,66.7,1458.4
166712271804,重庆,HTC,神州行,Android,241.9,1164.2
166816970761,山东,HTC,神州行,Android,62.1,1439.4
166992940873,山西,HTC,神州行,Android,40,895.6
166712962108,天津,HTC,神州行,Android,264.6,698.2
166670002190,安徽,HTC,神州行,Android,39.2,132.6
166999873518,天津,HTC,神州行,Android,243.6,409.7
166816971946,吉林,HTC,神州行,Android,52.3,794.5
166817731160,湖北,HTC,神州行,Android,119.9,904
166724575816,黑龙江,HTC,神州行,Android,180.7,914.6
166712235356,山西,HTC,神州行,Android,60,96.8
166580898747,天津,HTC,神州行,Android,184.9,614.8
166728397849,河北,HTC,神州行,Android,148.7,661.6
166751619559,吉林,HTC,神州行,Android,96.1,1056.2
166537275259,上海,HTC,神州行,Android,264.9,423.7
166652728663,江苏,HTC,神州行,Android,51.1,1399.9
166751548189,重庆,HTC,神州行,Android,292.9,1581.3
166818431201,天津,HTC,神州行,Android,171.4,764
166537472105,西藏,HTC,神州行,Android,78.2,677.2
166713143756,福建,HTC,神州行,Android,38.8,865.6
166751471000,新疆,HTC,神州行,Android,178.7,387.7
166999860223,澳门,HTC,神州行,Android,138.5,671.1
166433750752,甘肃,HTC,神州行,Android,226.8,1780.3
166537428415,河北,HTC,神州行,Android,239.2,1060
166538690047,澳门,HTC,神州行,Android,144.9,333.2
166437556023,青海,HTC,神州行,Android,100,1231.8
166999999532,北京,HTC,神州行,Android,204.6,1853.4
166713098905,宁夏,HTC,神州行,Android,190.8,865.6
166730127520,云南,HTC,神州行,Android,182.3,1821.3
166790680225,四川,HTC,神州行,Android,198,647.1
166726007973,贵州,HTC,神州行,Android,180.7,377.2
166751589669,内蒙古,HTC,神州行,Android,199.2,635.1
166670023642,广东,HTC,神州行,Android,78.8,1473
166480142434,新疆,HTC,神州行,Android,217.8,1384.8
166825906264,贵州,HTC,神州行,Android,298,1295.8
166713205346,湖北,HTC,神州行,Android,156,1315.1
166538491599,广西,HTC,神州行,Android,14.3,110.1
166723657042,甘肃,HTC,神州行,Android,180.6,1952.2
166763407231,四川,HTC,神州行,Android,289.9,905.1
166728364096,黑龙江,HTC,神州行,Android,96.1,188.3
166414503602,吉林,HTC,神州行,Android,190.6,1449.6
166642985227,安徽,HTC,神州行,Android,267.4,1280.5
166414473067,山西,HTC,神州行,Android,64.8,1085
166899758874,广东,HTC,神州行,Android,285.2,1600.4
166024313193,西藏,HTC,神州行,Android,202.7,1097.8
166713523503,云南,HTC,神州行,Android,214.9,1046.3
166726012391,浙江,HTC,神州行,Android,201.1,1139.5
166412627717,香港,HTC,神州行,Android,48.1,465.3
166877073547,云南,HTC,神州行,Android,21,922.6
166790700745,北京,HTC,神州行,Android,139,1171.9
166416847145,西藏,HTC,神州行,Android,271.3,285.2
166925906711,甘肃,HTC,神州行,Android,84.6,1957.6
166509939465,西藏,HTC,神州行,Android,249.6,330.2
166816954492,河北,HTC,神州行,Android,188.3,112.6
166689130812,陕西,HTC,神州行,Android,285.5,679.9
166794952549,山东,HTC,神州行,Android,296.4,661.8
166713290146,陕西,HTC,神州行,Android,17,44.5
166537364817,江西,HTC,神州行,Android,7.1,1077.2
166650246909,江苏,HTC,神州行,Android,23.5,640.1
166537428369,台湾,HTC,神州行,Android,125.6,1659.8
166533057517,云南,HTC,神州行,Android,145.6,1206.5
166814258217,陕西,HTC,神州行,Android,257.9,145.3
166999847765,山东,HTC,神州行,Android,276.4,122.1
166437573847,宁夏,HTC,神州行,Android,168.5,430.8
166713235476,山西,HTC,神州行,Android,67.4,914.8
166925861831,贵州,HTC,神州行,Android,211.1,1693.5
166602461771,辽宁,HTC,神州行,Android,45.4,888.2
166829376683,福建,HTC,神州行,Android,61.6,948.3
166620230168,贵州,HTC,神州行,Android,71.2,37.7
166412978932,广东,HTC,神州行,Android,51.2,1790.6
166999879657,浙江,HTC,神州行,Android,194.6,1333.5
166622767105,青海,HTC,神州行,Android,97.2,1105.3
166561011446,海南,HTC,神州行,Android,188.6,741.1
166816970505,山东,HTC,神州行,Android,130.5,260.9
166818574317,新疆,HTC,神州行,Android,247.7,156.1
166528654571,台湾,HTC,神州行,Android,76.9,1891.6
166751622308,湖南,HTC,神州行,Android,152.6,1943
166728634329,湖南,HTC,神州行,Android,189.6,792.4
166751599256,重庆,HTC,神州行,Android,138.3,1200.2
166015468670,云南,HTC,神州行,Android,73.1,1170.1
166763350421,甘肃,HTC,神州行,Android,89.5,1322.6
166711941981,江苏,HTC,神州行,Android,226.6,1288.2
166537249027,安徽,HTC,神州行,Android,265.1,341.6
166652610775,黑龙江,HTC,神州行,Android,10.5,1576.3
166818489473,青海,HTC,神州行,Android,87.1,1432.1
166532520605,新疆,HTC,神州行,Android,26.8,930.7
166423289788,台湾,HTC,神州行,Android,173.1,1509.1
166790305801,湖南,HTC,神州行,Android,257,354.5
166818567112,天津,HTC,神州行,Android,46.1,216.3
166751614322,香港,HTC,神州行,Android,126,1028.6
166763326981,广西,HTC,神州行,Android,234.7,1288.4
166813024453,江苏,HTC,神州行,Android,53.6,1910.1
166537417538,重庆,HTC,神州行,Android,170.9,493.9
166999866465,西藏,HTC,神州行,Android,245.8,595.3
166923092275,山西,HTC,神州行,Android,51.9,57.1
166643065850,上海,HTC,神州行,Android,75.3,1317.3
166999879965,山东,HTC,神州行,Android,51.6,1429
166790700839,浙江,HTC,神州行,Android,138.9,1219.7
166428636353,重庆,HTC,神州行,Android,187.7,235
166014994174,湖南,HTC,神州行,Android,106.9,1650.8
166925718302,青海,HTC,神州行,Android,279.6,874.1
166818617805,陕西,HTC,神州行,Android,136.2,1689.3
166818348986,山西,HTC,神州行,Android,142.5,1350.6
166652595054,海南,HTC,神州行,Android,234.8,1290.8
166925685221,天津,HTC,神州行,Android,145.5,213.9
166712144515,江苏,HTC,神州行,Android,298.4,507
166600386692,江苏,HTC,神州行,Android,200,1077.6
166812976045,湖北,HTC,神州行,Android,33.5,968
166431500526,江西,HTC,神州行,Android,219.9,190.6
166925721778,新疆,HTC,神州行,Android,158.2,1960.5
166417099073,上海,HTC,神州行,Android,168.2,1957.8
166509358172,青海,HTC,神州行,Android,134.7,1375.1
166612817432,陕西,HTC,神州行,Android,77.3,356.2
166790408000,贵州,HTC,神州行,Android,173.1,746.3
166580919772,陕西,HTC,神州行,Android,202.8,1856.6
166724569980,辽宁,HTC,神州行,Android,269.6,218.3
166799042873,宁夏,HTC,神州行,Android,121.7,1575.7
166999865672,新疆,HTC,神州行,Android,43.6,1027
166017062291,河南,HTC,神州行,Android,290.6,1305.8
166418364760,甘肃,HTC,神州行,Android,126.4,1491.4
166712270058,澳门,HTC,神州行,Android,236.6,1703.2
166592904953,浙江,HTC,神州行,Android,57.4,1998.8
166017102224,台湾,HTC,神州行,Android,166.7,1474.4
166712095182,广东,HTC,神州行,Android,110,251.6
166916895781,山东,HTC,神州行,Android,249.8,731.6
166528756791,香港,HTC,神州行,Android,109,70.1
166763259363,香港,HTC,神州行,Android,244,1480.6
166417079157,重庆,HTC,神州行,Android,180.1,293.8
166917111224,内蒙古,HTC,神州行,Android,273.4,1493.5
166015410304,台湾,HTC,神州行,Android,223.7,326.9
166015428395,台湾,HTC,神州行,Android,178.8,556.8
